id,name,city,country,iata,icao,lat,lon,alt
103,Southport_Airport,Portage-la-prairie,Canada,YPG,CYPG,49.903099,-98.273817,885
104,Pitt_Meadows_Airport,Pitt_Meadows,Canada,\N,CYPK,49.21609879,-122.7099991,11
105,Pickle_Lake_Airport,Pickle_Lake,Canada,YPL,CYPL,51.44639969,-90.21420288,1267
106,Port_Menier_Airport,Port_Menier,Canada,YPN,CYPN,49.83639908,-64.28859711,167
107,Peterborough_Airport,Peterborough,Canada,YPQ,CYPQ,44.22999954,-78.36329651,628
108,Prince_Rupert_Airport,Prince_Pupert,Canada,YPR,CYPR,54.28609848,-130.4450073,116
109,Fort_Chipewyan_Airport,Fort_Chipewyan,Canada,YPY,CYPY,58.76720047,-111.1169968,761
110,Muskoka_Airport,Muskoka,Canada,YQA,CYQA,44.97470093,-79.30329895,925
111,Quebec_Jean_Lesage_International_Airport,Quebec,Canada,YQB,CYQB,46.7911,-71.393303,244
112,Red_Deer_Regional_Airport,Red_Deer_Industrial,Canada,YQF,CYQF,52.18220139,-113.8939972,2968
113,Windsor_Airport,Windsor,Canada,YQG,CYQG,42.27560043,-82.95559692,622
114,Watson_Lake_Airport,Watson_Lake,Canada,YQH,CYQH,60.11640167,-128.8220062,2255
115,Kenora_Airport,Kenora,Canada,YQK,CYQK,49.78829956,-94.36309814,1332
116,Lethbridge_County_Airport,Lethbridge,Canada,YQL,CYQL,49.63029861,-112.8000031,3048
117,Greater_Moncton_International_Airport,Moncton,Canada,YQM,CYQM,46.11220169,-64.6785965,232
119,Comox_Airport,Comox,Canada,YQQ,CYQQ,49.71080017,-124.887001,84
120,Regina_International_Airport,Regina,Canada,YQR,CYQR,50.43190002,-104.6660004,1894
121,Thunder_Bay_Airport,Thunder_Bay,Canada,YQT,CYQT,48.37189865,-89.32389832,653
122,Grande_Prairie_Airport,Grande_Prairie,Canada,YQU,CYQU,55.17969894,-118.8850021,2195
123,Yorkton_Municipal_Airport,Yorkton,Canada,YQV,CYQV,51.26470184,-102.461998,1635
124,North_Battleford_Airport,North_Battleford,Canada,YQW,CYQW,52.76919937,-108.2440033,1799
125,Gander_International_Airport,Gander,Canada,YQX,CYQX,48.93690109,-54.56809998,496
126,Sydney_/_J.A._Douglas_McCurdy_Airport,Sydney,Canada,YQY,CYQY,46.16139984,-60.04779816,203
127,Quesnel_Airport,Quesnel,Canada,YQZ,CYQZ,53.02610016,-122.5100021,1789
128,Resolute_Bay_Airport,Resolute,Canada,YRB,CYRB,74.71690369,-94.9693985,215
129,Rivi`ere-du-Loup_Airport,Riviere_Du_Loup,Canada,YRI,CYRI,47.76440048,-69.58470154,427
130,Roberval_Airport,Roberval,Canada,YRJ,CYRJ,48.52000046,-72.26560211,586
131,Rocky_Mountain_House_Airport,Rocky_Mountain_House,Canada,YRM,CYRM,52.42969894,-114.9039993,3244
132,Rankin_Inlet_Airport,Rankin_Inlet,Canada,YRT,CYRT,62.81140137,-92.11579895,94
133,Sudbury_Airport,Sudbury,Canada,YSB,CYSB,46.625,-80.79889679,1141
134,Sherbrooke_Airport,Sherbrooke,Canada,YSC,CYSC,45.43859863,-71.69139862,792
135,Saint_John_Airport,St._John,Canada,YSJ,CYSJ,45.31610107,-65.89029694,357
136,Fort_Smith_Airport,Fort_Smith,Canada,YSM,CYSM,60.02030182,-111.961998,671
137,Nanisivik_Airport,Nanisivik,Canada,YSR,CYSR,72.982201,-84.613602,2106
138,Summerside_Airport,Summerside,Canada,YSU,CYSU,46.44060135,-63.83359909,56
139,Sachs_Harbour_(David_Nasogaluak_Jr._Saaryuaq)_Airport,Sachs_Harbour,Canada,YSY,CYSY,71.99389648,-125.2429962,282
140,Cape_Dorset_Airport,Cape_Dorset,Canada,YTE,CYTE,64.23000336,-76.52670288,164
141,Thompson_Airport,Thompson,Canada,YTH,CYTH,55.80110168,-97.86419678,729
142,CFB_Trenton,Trenton,Canada,YTR,CYTR,44.1189003,-77.52809906,283
143,Timmins/Victor_M._Power,Timmins,Canada,YTS,CYTS,48.56969833,-81.37670136,967
144,Billy_Bishop_Toronto_City_Centre_Airport,Toronto,Canada,YTZ,CYTZ,43.627499,-79.396202,252
145,Tuktoyaktuk_Airport,Tuktoyaktuk,Canada,YUB,CYUB,69.4332962,-133.026001,15
146,Montreal_/_Pierre_Elliott_Trudeau_International_Airport,Montreal,Canada,YUL,CYUL,45.47060013,-73.74079895,118
147,Repulse_Bay_Airport,Repulse_Bay,Canada,YUT,CYUT,66.52140045,-86.22470093,80
148,Hall_Beach_Airport,Hall_Beach,Canada,YUX,CYUX,68.77610016,-81.2425,30
149,Rouyn_Noranda_Airport,Rouyn,Canada,YUY,CYUY,48.20610046,-78.83560181,988
150,La_Ronge_Airport,La_Ronge,Canada,YVC,CYVC,55.15140152,-105.262001,1242
151,Vermilion_Airport,Vermillion,Canada,YVG,CYVG,53.35580063,-110.8239975,2025
152,Qikiqtarjuaq_Airport,Broughton_Island,Canada,YVM,CYVM,67.54579926,-64.03140259,21
153,Val-d'Or_Airport,Val_D'or,Canada,YVO,CYVO,48.05329895,-77.78279877,1107
154,Kuujjuaq_Airport,Quujjuaq,Canada,YVP,CYVP,58.09609985,-68.42690277,129
155,Norman_Wells_Airport,Norman_Wells,Canada,YVQ,CYVQ,65.28160095,-126.7979965,238
156,Vancouver_International_Airport,Vancouver,Canada,YVR,CYVR,49.19390106,-123.1839981,14
157,Buffalo_Narrows_Airport,Buffalo_Narrows,Canada,YVT,CYVT,55.84189987,-108.4179993,1423
158,Wiarton_Airport,Wiarton,Canada,YVV,CYVV,44.7458,-81.107201,729
159,Petawawa_Airport,Petawawa,Canada,YWA,CYWA,45.95220184,-77.31919861,427
160,Winnipeg_/_James_Armstrong_Richardson_International_Airport,Winnipeg,Canada,YWG,CYWG,49.90999985,-97.23989868,783
161,Wabush_Airport,Wabush,Canada,YWK,CYWK,52.9219017,-66.86440277,1808
162,Williams_Lake_Airport,Williams_Lake,Canada,YWL,CYWL,52.18310165,-122.0540009,3085
163,Wrigley_Airport,Wrigley,Canada,YWY,CYWY,63.20940018,-123.4369965,489
164,Cranbrook/Canadian_Rockies_International_Airport,Cranbrook,Canada,YXC,CYXC,49.6108017,-115.7819977,3082
165,Edmonton_City_Centre_(Blatchford_Field)_Airport,Edmonton,Canada,YXD,CYXD,53.57249832,-113.5210037,2202
166,Saskatoon_John_G._Diefenbaker_International_Airport,Saskatoon,Canada,YXE,CYXE,52.17079926,-106.6999969,1653
167,Medicine_Hat_Airport,Medicine_Hat,Canada,YXH,CYXH,50.01890182,-110.7210007,2352
168,Fort_St_John_Airport,Fort_Saint_John,Canada,YXJ,CYXJ,56.23809814,-120.7399979,2280
169,Sioux_Lookout_Airport,Sioux_Lookout,Canada,YXL,CYXL,50.11389923,-91.90529633,1258
170,Pangnirtung_Airport,Pangnirtung,Canada,YXP,CYXP,66.14499664,-65.71360016,75
171,Earlton_(Timiskaming_Regional)_Airport,Earlton,Canada,YXR,CYXR,47.69740065,-79.84734535,800
172,Prince_George_Airport,Prince_George,Canada,YXS,CYXS,53.88940048,-122.6790009,2267
173,Northwest_Regional_Airport_Terrace-Kitimat,Terrace,Canada,YXT,CYXT,54.468498,-128.576009,713
174,London_Airport,London,Canada,YXU,CYXU,43.035599,-81.1539,912
175,Abbotsford_Airport,Abbotsford,Canada,YXX,CYXX,49.02529907,-122.3610001,195
176,Whitehorse_/_Erik_Nielsen_International_Airport,Whitehorse,Canada,YXY,CYXY,60.70959854,-135.0670013,2317
177,North_Bay_Airport,North_Bay,Canada,YYB,CYYB,46.36360168,-79.42279816,1215
178,Calgary_International_Airport,Calgary,Canada,YYC,CYYC,51.11389923,-114.0199966,3557
179,Smithers_Airport,Smithers,Canada,YYD,CYYD,54.8246994,-127.1829987,1712
180,Fort_Nelson_Airport,Fort_Nelson,Canada,YYE,CYYE,58.83639908,-122.5970001,1253
181,Penticton_Airport,Penticton,Canada,YYF,CYYF,49.46310043,-119.6019974,1129
182,Charlottetown_Airport,Charlottetown,Canada,YYG,CYYG,46.29000092,-63.12110138,160
183,Taloyoak_Airport,Spence_Bay,Canada,YYH,CYYH,69.54669952,-93.5766983,92
184,Victoria_International_Airport,Victoria,Canada,YYJ,CYYJ,48.64690018,-123.4260025,63
185,Lynn_Lake_Airport,Lynn_Lake,Canada,YYL,CYYL,56.86389923,-101.0759964,1170
186,Swift_Current_Airport,Swift_Current,Canada,YYN,CYYN,50.29190063,-107.6910019,2680
187,Churchill_Airport,Churchill,Canada,YYQ,CYYQ,58.73920059,-94.06500244,94
188,Goose_Bay_Airport,Goose_Bay,Canada,YYR,CYYR,53.31919861,-60.42580032,160
189,St._John's_International_Airport,St._John's,Canada,YYT,CYYT,47.61859894,-52.75189972,461
190,Kapuskasing_Airport,Kapuskasing,Canada,YYU,CYYU,49.41389847,-82.46749878,743
191,Armstrong_Airport,Armstrong,Canada,YYW,CYYW,50.29029846,-88.90969849,1058
192,Mont_Joli_Airport,Mont_Joli,Canada,YYY,CYYY,48.60860062,-68.20809937,172
193,Lester_B._Pearson_International_Airport,Toronto,Canada,YYZ,CYYZ,43.67720032,-79.63059998,569
194,Downsview_Airport,Toronto,Canada,YZD,CYZD,43.74250031,-79.46559906,652
195,Gore_Bay_Manitoulin_Airport,Gore_Bay,Canada,YZE,CYZE,45.88529968,-82.56780243,635
196,Yellowknife_Airport,Yellowknife,Canada,YZF,CYZF,62.46279907,-114.4400024,675
197,Slave_Lake_Airport,Slave_Lake,Canada,YZH,CYZH,55.29309845,-114.7770004,1912
198,Sandspit_Airport,Sandspit,Canada,YZP,CYZP,53.25429916,-131.8139954,21
199,Chris_Hadfield_Airport,Sarnia,Canada,YZR,CYZR,42.99940109,-82.30889893,594
200,Port_Hardy_Airport,Port_Hardy,Canada,YZT,CYZT,50.68059921,-127.3669968,71
201,Whitecourt_Airport,Whitecourt,Canada,YZU,CYZU,54.14390182,-115.7870026,2567
202,Sept-^Iles_Airport,Sept-iles,Canada,YZV,CYZV,50.22330093,-66.26560211,180
203,Teslin_Airport,Teslin,Canada,YZW,CYZW,60.17279816,-132.7429962,2313
204,CFB_Greenwood,Greenwood,Canada,YZX,CYZX,44.9844017,-64.91690063,92
205,Faro_Airport,Faro,Canada,ZFA,CZFA,62.20750046,-133.3760071,2351
206,Fort_Mcpherson_Airport,Fort_Mcpherson,Canada,ZFM,CZFM,67.40750122,-134.8609924,116
207,Blida_Airport,Blida,Algeria,\N,DAAB,36.50360107,2.814169884,535
208,Bou_Saada_Airport,Bou_Saada,Algeria,\N,DAAD,35.33250046,4.206389904,1506
209,Soummam_Airport,Bejaja,Algeria,BJA,DAAE,36.7120018,5.069920063,20
210,Houari_Boumediene_Airport,Algier,Algeria,ALG,DAAG,36.69100189,3.215409994,82
211,Djanet_Inedbirene_Airport,Djanet,Algeria,DJG,DAAJ,24.2928009,9.452440262,3176
212,Boufarik_Airport,Boufarik,Algeria,QFD,DAAK,36.545799,2.87611,335
213,Reggane_Airport,Reggan,Algeria,\N,DAAN,26.71010017,0.285647005,955
214,Illizi_Takhamalt_Airport,Illizi,Algeria,VVZ,DAAP,26.7234993,8.622650146,1778
215,Ain_Oussera_Airport,Ain_Oussera,Algeria,\N,DAAQ,35.52539825,2.878710032,2132
216,Aguenar_-_Hadj_Bey_Akhamok_Airport,Tamanrasset,Algeria,TMR,DAAT,22.81150055,5.451079845,4518
217,Jijel_Ferhat_Abbas_Airport,Jijel,Algeria,GJL,DAAV,36.79510117,5.87361002,36
218,Mecheria_Airport,Mecheria,Algeria,\N,DAAY,33.53590012,-0.242353007,3855
219,Relizane_Airport,Relizane,Algeria,\N,DAAZ,35.75220108,0.626272023,282
220,Annaba_Airport,Annaba,Algeria,AAE,DABB,36.82220078,7.809169769,16
221,Mohamed_Boudiaf_International_Airport,Constantine,Algeria,CZL,DABC,36.27600098,6.620389938,2265
222,Cheikh_Larbi_T'ebessi_Airport,Tebessa,Algeria,TEE,DABS,35.43159866,8.12071991,2661
224,Hassi_R'Mel_Airport,Tilrempt,Algeria,HRM,DAFH,32.93040085,3.311539888,2540
225,Bou_Chekif_Airport,Tiaret,Algeria,TID,DAOB,35.34109879,1.463150024,3245
226,Bou_Sfer_Airport,Bou_Sfer,Algeria,\N,DAOE,35.73540115,-0.805388987,187
227,Tindouf_Airport,Tindouf,Algeria,TIN,DAOF,27.7003994,-8.167099953,1453
228,Ech_Cheliff_Airport,Ech-cheliff,Algeria,QAS,DAOI,36.21269989,1.331769943,463
229,Tafaraoui_Airport,Oran,Algeria,TAF,DAOL,35.54240036,-0.532278001,367
230,Zenata_-_Messali_El_Hadj_Airport,Tlemcen,Algeria,TLM,DAON,35.01670074,-1.450000048,814
231,Es_Senia_Airport,Oran,Algeria,ORN,DAOO,35.62390137,-0.621182978,295
232,Sidi_Bel_Abbes_Airport,Sidi_Bel_Abbes,Algeria,\N,DAOS,35.17179871,-0.593275011,1614
233,Ghriss_Airport,Ghriss,Algeria,MUW,DAOV,35.20769882,0.147141993,1686
234,Touat_Cheikh_Sidi_Mohamed_Belkebir_Airport,Adrar,Algeria,AZR,DAUA,27.83760071,-0.186414003,919
235,Biskra_Airport,Biskra,Algeria,BSK,DAUB,34.79330063,5.738230228,289
236,El_Golea_Airport,El_Golea,Algeria,ELG,DAUE,30.57130051,2.859590054,1306
237,Noum'erat_-_Moufdi_Zakaria_Airport,Ghardaia,Algeria,GHA,DAUG,32.38410187,3.79411006,1512
238,Oued_Irara_Airport,Hassi_Messaoud,Algeria,HME,DAUH,31.67300034,6.140439987,463
239,In_Salah_Airport,In_Salah,Algeria,INZ,DAUI,27.25099945,2.512020111,896
240,Touggourt_Sidi_Madhi_Airport,Touggourt,Algeria,TGR,DAUK,33.06779861,6.088669777,279
241,Laghouat_Airport,Laghouat,Algeria,LOO,DAUL,33.76440048,2.928339958,2510
242,Timimoun_Airport,Timimoun,Algeria,TMX,DAUT,29.2371006,0.276033014,1027
243,Ain_el_Beida_Airport,Ouargla,Algeria,OGX,DAUU,31.91720009,5.412779808,492
244,In_Am'enas_Airport,Zarzaitine,Algeria,IAM,DAUZ,28.05150032,9.642910004,1847
245,Cadjehoun_Airport,Cotonou,Benin,COO,DBBB,6.357230186,2.384350061,19
246,Ouagadougou_Airport,Ouagadougou,Burkina_Faso,OUA,DFFD,12.35319996,-1.512420058,1037
247,Bobo_Dioulasso_Airport,Bobo-dioulasso,Burkina_Faso,BOY,DFOO,11.16009998,-4.33096981,1511
248,Kotoka_International_Airport,Accra,Ghana,ACC,DGAA,5.6051898,-0.166786,205
249,Tamale_Airport,Tamale,Ghana,TML,DGLE,9.557189941,-0.863214016,553
250,Wa_Airport,Wa,Ghana,\N,DGLW,10.08269978,-2.507689953,1060
251,Sunyani_Airport,Sunyani,Ghana,NYI,DGSN,7.361830235,-2.328759909,1014
252,Takoradi_Airport,Takoradi,Ghana,TKD,DGTK,4.89605999,-1.774760008,21
253,Port_Bouet_Airport,Abidjan,Cote_d'Ivoire,ABJ,DIAP,5.261390209,-3.926290035,21
254,Bouak'e_Airport,Bouake,Cote_d'Ivoire,BYK,DIBK,7.738800049,-5.07366991,1230
255,Daloa_Airport,Daloa,Cote_d'Ivoire,DJO,DIDL,6.792809963,-6.473189831,823
256,Korhogo_Airport,Korhogo,Cote_d'Ivoire,HGO,DIKO,9.387180328,-5.556660175,1214
257,Man_Airport,Man,Cote_d'Ivoire,MJC,DIMN,7.272069931,-7.587359905,1089
258,San_Pedro_Airport,San_Pedro,Cote_d'Ivoire,SPY,DISP,4.746719837,-6.660820007,26
259,Yamoussoukro_Airport,Yamoussoukro,Cote_d'Ivoire,ASK,DIYO,6.903170109,-5.365580082,699
260,Nnamdi_Azikiwe_International_Airport,Abuja,Nigeria,ABV,DNAA,9.006790161,7.263169765,1123
261,Akure_Airport,Akure,Nigeria,AKR,DNAK,7.246739864,5.301010132,1100
262,Benin_Airport,Benin,Nigeria,BNI,DNBE,6.316979885,5.599500179,258
263,Margaret_Ekpo_International_Airport,Calabar,Nigeria,CBQ,DNCA,4.976019859,8.347200394,210
264,Akanu_Ibiam_International_Airport,Enugu,Nigeria,ENU,DNEN,6.474269867,7.56196022,466
265,Gusau_Airport,Gusau,Nigeria,QUS,DNGU,12.17169952,6.696109772,1520
266,Ibadan_Airport,Ibadan,Nigeria,IBA,DNIB,7.362460136,3.978329897,725
267,Ilorin_International_Airport,Ilorin,Nigeria,ILR,DNIL,8.440210342,4.493919849,1126
268,Yakubu_Gowon_Airport,Jos,Nigeria,JOS,DNJO,9.639829636,8.869050026,4232
269,Kaduna_Airport,Kaduna,Nigeria,KAD,DNKA,10.6960001,7.320109844,2073
270,Mallam_Aminu_International_Airport,Kano,Nigeria,KAN,DNKN,12.04759979,8.524620056,1562
271,Maiduguri_International_Airport,Maiduguri,Nigeria,MIU,DNMA,11.85529995,13.08090019,1099
272,Makurdi_Airport,Makurdi,Nigeria,MDI,DNMK,7.703879833,8.613940239,371
273,Murtala_Muhammed_International_Airport,Lagos,Nigeria,LOS,DNMM,6.577370167,3.321160078,135
274,Minna_Airport,Minna,Nigeria,MXJ,DNMN,9.652170181,6.462259769,834
275,Port_Harcourt_International_Airport,Port_Hartcourt,Nigeria,PHC,DNPO,5.015490055,6.949590206,87
276,Sadiq_Abubakar_III_International_Airport,Sokoto,Nigeria,SKO,DNSO,12.91629982,5.207190037,1010
277,Yola_Airport,Yola,Nigeria,YOL,DNYO,9.25755024,12.43039989,599
278,Zaria_Airport,Zaria,Nigeria,ZAR,DNZA,11.13020039,7.685810089,2170
279,Maradi_Airport,Maradi,Niger,MFQ,DRRM,13.50249958,7.126749992,1240
280,Diori_Hamani_International_Airport,Niamey,Niger,NIM,DRRN,13.48149967,2.183609962,732
281,Tahoua_Airport,Tahoua,Niger,THZ,DRRT,14.8757,5.265359879,1266
282,Mano_Dayak_International_Airport,Agadez,Niger,AJY,DRZA,16.9659996,8.000109673,1657
283,Dirkou_Airport,Dirkou,Niger,\N,DRZD,18.96870041,12.86870003,1273
284,Diffa_Airport,Diffa,Niger,\N,DRZF,13.37290001,12.6267004,994
285,Zinder_Airport,Zinder,Niger,ZND,DRZR,13.77900028,8.98375988,1516
286,Monastir_Habib_Bourguiba_International_Airport,Monastir,Tunisia,MIR,DTMB,35.7580986,10.75469971,9
287,Tunis_Carthage_International_Airport,Tunis,Tunisia,TUN,DTTA,36.85100174,10.22719955,22
288,Sidi_Ahmed_Air_Base,Bizerte,Tunisia,\N,DTTB,37.24539948,9.791449547,20
289,Remada_Air_Base,Remada,Tunisia,\N,DTTD,32.30619812,10.38210011,1004
290,Gafsa_Ksar_International_Airport,Gafsa,Tunisia,GAF,DTTF,34.42200089,8.822500229,1060
291,Gab`es_Matmata_International_Airport,Gabes,Tunisia,GAE,DTTG,33.87689972,10.10330009,26
292,Borj_El_Amri_Airport,Bordj_El_Amri,Tunisia,\N,DTTI,36.72129822,9.943149567,110
293,Djerba_Zarzis_International_Airport,Djerba,Tunisia,DJE,DTTJ,33.875,10.7755003,19
294,El_Borma_Airport,El_Borma,Tunisia,EBM,DTTR,31.70429993,9.254619598,827
295,Sfax_Thyna_International_Airport,Sfax,Tunisia,SFA,DTTX,34.7179985,10.69099998,85
296,Tozeur_Nefta_International_Airport,Tozeur,Tunisia,TOE,DTTZ,33.93970108,8.110560417,287
297,Niamtougou_International_Airport,Niatougou,Togo,LRL,DXNG,9.76733017,1.091249943,1515
298,Lom'e-Tokoin_Airport,Lome,Togo,LFW,DXXX,6.165609837,1.254510045,72
299,Antwerp_International_Airport_(Deurne),Antwerp,Belgium,ANR,EBAW,51.18939972,4.460279942,39
300,Beauvechain_Air_Base,Beauvechain,Belgium,\N,EBBE,50.75859833,4.768330097,370
301,Kleine_Brogel_Air_Base,Kleine_Brogel,Belgium,\N,EBBL,51.168301,5.47,200
302,Brussels_Airport,Brussels,Belgium,BRU,EBBR,50.90140152,4.48443985,184
303,Jehonville_Air_Base,Bertrix,Belgium,\N,EBBX,49.89170074,5.223889828,1514
304,Brussels_South_Charleroi_Airport,Charleroi,Belgium,CRL,EBCI,50.45920181,4.453820229,614
305,Chi`evres_Air_Base,Chievres,Belgium,\N,EBCV,50.57580185,3.83100009,194
306,Koksijde_Air_Base,Koksijde,Belgium,\N,EBFN,51.09030151,2.652780056,20
307,Florennes_Air_Base,Florennes,Belgium,\N,EBFS,50.24330139,4.645830154,935
308,Wevelgem_Airport,Kortrijk-vevelgem,Belgium,QKT,EBKT,50.81719971,3.20472002,64
309,Li`ege_Airport,Liege,Belgium,LGG,EBLG,50.63740158,5.443220139,659
310,Ostend-Bruges_International_Airport,Ostend,Belgium,OST,EBOS,51.19889832,2.862220049,13
311,Zutendaal_Air_Base,Zutendaal,Belgium,\N,EBSL,50.94749832,5.590559959,312
312,Limburg_Regional_Airport,Sint-truiden,Belgium,\N,EBST,50.79190063,5.20167017,246
313,Saint_Hubert_Air_Base,St.-hubert,Belgium,\N,EBSU,50.03440094,5.440810204,1930
314,Ursel_Air_Base,Ursel,Belgium,\N,EBUL,51.14419937,3.47555995,95
315,Weelde_Air_Base,Weelde,Belgium,\N,EBWE,51.39479828,4.960189819,105
316,Oostmalle_Air_Base,Zoersel,Belgium,\N,EBZR,51.264702,4.75333,53
317,Bautzen_Airport,Bautzen,Germany,\N,EDAB,51.19361115,14.51972198,568
318,Altenburg-Nobitz_Airport,Altenburg,Germany,AOC,EDAC,50.98194504,12.50638866,640
319,Dessau_Airport,Dessau,Germany,\N,EDAD,51.83169354,12.19096184,187
320,Eisenh"uttenstadt_Airport,Eisenhuettenstadt,Germany,\N,EDAE,52.195856,14.58753,144
322,Grossenhain_Airport,Suhl,Germany,\N,EDAK,51.30805588,13.5555563,417
323,Merseburg_Airport,Muehlhausen,Germany,\N,EDAM,51.3630556,11.9408333,341
324,Halle-Oppin_Airport,Halle,Germany,\N,EDAQ,51.552223,12.053889,348
325,Riesa-G"ohlis_Airport,Riesa,Germany,\N,EDAU,51.29360962,13.35611057,322
326,Rechlin-L"arz_Airport,Rechlin-laerz,Germany,\N,EDAX,53.30638886,12.75222206,220
327,Strausberg_Airport,Strausberg,Germany,\N,EDAY,52.58055496,13.91666698,262
328,Sch"onhagen_Airport,Schoenhagen,Germany,\N,EDAZ,52.20360947,13.15638924,131
329,Barth_Airport,Barth,Germany,BBH,EDBH,54.338253,12.710515,23
330,Jena-Sch"ongleina_Airport,Jena,Germany,\N,EDBJ,50.91527939,11.71444416,1247
331,Kyritz_Airport,Kyritz,Germany,\N,EDBK,52.91888809,12.42527771,131
332,Magdeburg_City_Airport,Magdeburg,Germany,\N,EDBM,52.073612,11.626389,259
333,Rothenburg/G"orlitz_Airport,Rothenburg/ol,Germany,\N,EDBR,51.36333466,14.94999981,518
334,Anklam_Airport,Anklam,Germany,\N,EDCA,53.83277893,13.66861057,16
335,Cottbus-Drewitz_Airport,Cottbus,Germany,\N,EDCD,51.889442,14.531944,272
336,Kamenz_Airport,Kamenz,Germany,\N,EDCM,51.29694366,14.12749958,495
337,Berlin-Sch"onefeld_International_Airport,Berlin,Germany,SXF,EDDB,52.38000107,13.52250004,157
338,Dresden_Airport,Dresden,Germany,DRS,EDDC,51.13280106,13.76720047,755
339,Erfurt_Airport,Erfurt,Germany,ERF,EDDE,50.97980118,10.95810032,1036
340,Frankfurt_am_Main_International_Airport,Frankfurt,Germany,FRA,EDDF,50.0333333,8.5705556,364
341,M"unster_Osnabr"uck_Airport,Munster,Germany,FMO,EDDG,52.13460159,7.684830189,160
342,Hamburg_Airport,Hamburg,Germany,HAM,EDDH,53.63040161,9.988229752,53
343,Berlin-Tempelhof_International_Airport,Berlin,Germany,THF,EDDI,52.47299957,13.40390015,167
344,Cologne_Bonn_Airport,Cologne,Germany,CGN,EDDK,50.86589813,7.142739773,302
345,D"usseldorf_International_Airport,Duesseldorf,Germany,DUS,EDDL,51.28950119,6.7667799,147
346,Munich_International_Airport,Munich,Germany,MUC,EDDM,48.35380173,11.78610039,1487
347,Nuremberg_Airport,Nuernberg,Germany,NUE,EDDN,49.498699,11.0780556,1046
348,Leipzig_Halle_Airport,Leipzig,Germany,LEJ,EDDP,51.4238889,12.2363889,465
349,Saarbr"ucken_Airport,Saarbruecken,Germany,SCN,EDDR,49.21459961,7.109509945,1058
350,Stuttgart_Airport,Stuttgart,Germany,STR,EDDS,48.68989944,9.221960068,1276
351,Berlin-Tegel_International_Airport,Berlin,Germany,TXL,EDDT,52.55970001,13.2876997,122
352,Hannover_Airport,Hannover,Germany,HAJ,EDDV,52.46110153,9.685079575,183
353,Bremen_Airport,Bremen,Germany,BRE,EDDW,53.04750061,8.786669731,14
354,Frankfurt-Egelsbach_Airport,Egelsbach,Germany,QEF,EDFE,49.95999908,8.645833015,384
355,Frankfurt-Hahn_Airport,Hahn,Germany,HHN,EDFH,49.94869995,7.26388979,1649
356,Mannheim-City_Airport,Mannheim,Germany,MHG,EDFM,49.47305679,8.514166832,308
357,Allendorf/Eder_Airport,Allendorf,Germany,\N,EDFQ,51.03499985,8.680832863,1158
358,Worms_Airport,Worms,Germany,\N,EDFV,49.606945,8.368333,295
359,Mainz-Finthen_Airport,Mainz,Germany,\N,EDFZ,49.967499,8.147222,525
360,Eisenach-Kindel_Airport,Eisenach,Germany,\N,EDGE,50.991604,10.47973,1112
361,Siegerland_Airport,Siegerland,Germany,\N,EDGS,50.70769882,8.082969666,1966
362,Hamburg-Finkenwerder_Airport,Hamburg,Germany,XFW,EDHI,53.53527832,9.83555603,23
363,Kiel-Holtenau_Airport,Kiel,Germany,KEL,EDHK,54.37944412,10.14527798,102
364,L"ubeck_Blankensee_Airport,Luebeck,Germany,LBC,EDHL,53.80540085,10.71920013,53
365,Flugplatz_Dahlemer_Binz,Dahlemer_Binz,Germany,\N,EDKV,50.40555573,6.528889179,1896
366,Meinerzhagen_Airport,Meinerzhagen,Germany,\N,EDKZ,51.09999847,7.599999905,1549
367,Arnsberg-Menden_Airport,Arnsberg,Germany,ZCA,EDLA,51.48389053,7.898333073,794
368,Essen_Mulheim_Airport,Essen,Germany,ESS,EDLE,51.40230179,6.937329769,424
369,Bielefeld_Airport,Bielefeld,Germany,\N,EDLI,51.96472168,8.544444084,433
370,M"onchengladbach_Airport,Moenchengladbach,Germany,MGL,EDLN,51.23027802,6.504444122,125
371,Paderborn_Lippstadt_Airport,Paderborn,Germany,PAD,EDLP,51.61410141,8.616319656,699
372,Stadtlohn-Vreden_Airport,Stadtlohn,Germany,\N,EDLS,51.99583435,6.840556145,157
373,Dortmund_Airport,Dortmund,Germany,DTM,EDLW,51.5182991,7.612239838,425
374,Augsburg_Airport,Augsburg,Germany,AGB,EDMA,48.425278,10.931667,1516
375,Biberach_a.d._Riss_Airport,Biberach,Germany,\N,EDMB,48.11111069,9.762778282,1903
376,Eggenfelden_Airport,Eggenfelden,Germany,\N,EDME,48.39611053,12.72361088,1342
377,Mindelheim-Mattsies_Airport,Mindelheim,Germany,\N,EDMN,48.10694504,10.52499962,1857
378,Oberpfaffenhofen_Airport,Oberpfaffenhofen,Germany,OBF,EDMO,48.08140182,11.28310013,1947
379,Straubing_Airport,Straubing,Germany,RBM,EDMS,48.90083313,12.51666737,1047
380,Vilshofen_Airport,Vilshofen,Germany,\N,EDMV,48.63499832,13.19555569,991
381,Leutkirch-Unterzeil_Airport,Leutkirch,Germany,\N,EDNL,47.85889053,10.01416683,2100
382,Friedrichshafen_Airport,Friedrichshafen,Germany,FDH,EDNY,47.67129898,9.511489868,1367
383,Schwerin_Parchim_Airport,Parchim,Germany,SZW,EDOP,53.426998,11.7834,166
384,Stendal-Borstel_Airport,Stendal,Germany,ZSN,EDOV,52.62888718,11.81861115,184
